Npedido;Fecha;Sucursal;Vendedor;Tipo;Categoria; Precio ; Costo ;Propina
28;7/8/2018;14;Javier;Comida;Gaseosa;$ 90,00;$ 21,60;13%
28;9/9/2019;14;Javier;Comida;Vinos;$ 100,00;$ 415,40;13%
28;8/8/2019;14;Javier;Bebida;Postres;$ 80,00;$ 31,50;13%
28;16/11/2019;14;Javier;Bebida;Ensaladas;$ 150,00;$ 68,00;13%
28;29/10/2019;14;Javier;Bebida;Ensaladas;$ 150,00;$ 69,72;13%
28;7/3/2019;14;Javier;Bebida;Pizzas;$ 250,00;$ 73,50;13%
29;20/9/2019;3;Rodrigo;Comida;Gaseosa;$ 90,00;$ 18,00;12%
29;5/3/2019;3;Rodrigo;Comida;Gaseosa;$ 90,00;$ 18,50;12%
29;7/4/2018;3;Rodrigo;Comida;Gaseosa;$ 90,00;$ 18,50;12%
29;31/7/2019;3;Rodrigo;Comida;Gaseosa;$ 90,00;$ 18,25;12%
29;22/3/2019;3;Rodrigo;Comida;Cervezas;$ 110,00;$ 24,90;12%
29;7/1/2018;3;Rodrigo;Comida;Cervezas;$ 110,00;$ 21,90;12%
29;20/4/2018;3;Rodrigo;Bebida;Postres;$ 80,00;$ 32,40;12%
29;26/4/2019;3;Rodrigo;Bebida;Ensaladas;$ 150,00;$ 63,00;12%
29;27/9/2019;3;Rodrigo;Bebida;Ensaladas;$ 150,00;$ 56,58;12%
29;26/9/2019;3;Rodrigo;Bebida;Entradas;$ 105,00;$ 58,50;12%
29;31/10/2018;3;Rodrigo;Bebida;Pizzas;$ 250,00;$ 88,56;12%
29;30/9/2018;3;Rodrigo;Bebida;Pastas;$ 220,00;$ 54,75;12%
29;4/9/2019;3;Rodrigo;Bebida;Pastas;$ 220,00;$ 54,75;12%
30;7/1/2018;1;Javier;Comida;Gaseosa;$ 90,00;$ 18,50;15%
30;4/4/2019;1;Javier;Comida;Cervezas;$ 110,00;$ 21,25;15%
30;25/9/2019;1;Javier;Comida;Cervezas;$ 110,00;$ 21,25;15%
30;31/1/2018;1;Javier;Comida;Cervezas;$ 110,00;$ 24,90;15%
30;18/2/2019;1;Javier;Comida;Cervezas;$ 110,00;$ 18,00;15%
30;6/5/2019;1;Javier;Comida;Cervezas;$ 110,00;$ 21,30;15%
30;14/3/2018;1;Javier;Comida;Cervezas;$ 110,00;$ 21,30;15%
30;8/5/2018;1;Javier;Comida;Cervezas;$ 110,00;$ 21,30;15%
30;24/6/2019;1;Javier;Bebida;Pastas;$ 220,00;$ 132,84;15%
30;17/7/2019;1;Javier;Bebida;Pizzas;$ 250,00;$ 105,00;15%
30;11/12/2019;1;Javier;Bebida;Pizzas;$ 250,00;$ 94,30;15%
30;9/7/2019;1;Javier;Bebida;Pizzas;$ 250,00;$ 88,56;15%
30;5/6/2019;1;Javier;Bebida;Entradas;$ 105,00;$ 53,76;15%
30;2/8/2018;1;Javier;Bebida;Entradas;$ 105,00;$ 53,76;15%
30;1/8/2018;1;Javier;Bebida;Entradas;$ 105,00;$ 53,76;15%
30;29/6/2019;1;Javier;Bebida;Ensaladas;$ 150,00;$ 69,72;15%
30;2/3/2019;1;Javier;Bebida;Ensaladas;$ 150,00;$ 75,65;15%
31;23/1/2019;1;Rodrigo;Comida;Gaseosa;$ 90,00;$ 20,00;6%
31;8/2/2019;1;Rodrigo;Comida;Gaseosa;$ 90,00;$ 16,00;6%
31;12/1/2018;1;Rodrigo;Comida;Gaseosa;$ 90,00;$ 18,25;6%
31;14/11/2018;1;Rodrigo;Comida;Cervezas;$ 110,00;$ 18,00;6%
31;6/7/2018;1;Rodrigo;Bebida;Chatarra;$ 70,00;$ 60,75;6%
31;23/3/2018;1;Rodrigo;Bebida;Ensaladas;$ 150,00;$ 68,00;6%
31;7/4/2019;1;Rodrigo;Bebida;Entradas;$ 105,00;$ 53,76;6%
31;20/3/2019;1;Rodrigo;Bebida;Pizzas;$ 250,00;$ 88,56;6%
32;14/3/2019;16;Fabricio;Comida;Gaseosa;$ 90,00;$ 18,25;15%
32;4/1/2018;16;Fabricio;Comida;Gaseosa;$ 90,00;$ 16,00;15%
32;13/12/2018;16;Fabricio;Comida;Gaseosa;$ 90,00;$ 16,00;15%
32;6/10/2019;16;Fabricio;Comida;Gaseosa;$ 90,00;$ 12,60;15%
32;14/8/2019;16;Fabricio;Comida;Cervezas;$ 110,00;$ 18,00;15%
32;25/11/2019;16;Fabricio;Bebida;Ensaladas;$ 150,00;$ 56,58;15%
32;4/5/2018;16;Fabricio;Bebida;Ensaladas;$ 150,00;$ 68,00;15%
32;4/3/2019;16;Fabricio;Bebida;Chatarra;$ 70,00;$ 66,36;15%
33;28/9/2018;13;Fabricio;Comida;Gaseosa;$ 90,00;$ 20,00;5%
33;30/3/2018;13;Fabricio;Comida;Gaseosa;$ 90,00;$ 17,75;5%
33;20/1/2019;13;Fabricio;Comida;Gaseosa;$ 90,00;$ 17,75;5%
33;29/3/2018;13;Fabricio;Comida;Gaseosa;$ 90,00;$ 12,60;5%
33;25/10/2019;13;Fabricio;Comida;Gaseosa;$ 90,00;$ 18,25;5%
33;8/3/2018;13;Fabricio;Comida;Gaseosa;$ 90,00;$ 14,60;5%
33;9/5/2018;13;Fabricio;Comida;Cervezas;$ 110,00;$ 21,25;5%
33;1/8/2018;13;Fabricio;Comida;Cervezas;$ 110,00;$ 23,70;5%
33;6/1/2019;13;Fabricio;Bebida;Chatarra;$ 70,00;$ 66,36;5%
33;17/7/2019;13;Fabricio;Bebida;Postres;$ 80,00;$ 32,40;5%
33;18/8/2018;13;Fabricio;Bebida;Postres;$ 80,00;$ 29,60;5%
33;2/4/2018;13;Fabricio;Bebida;Ensaladas;$ 150,00;$ 68,88;5%
33;29/4/2019;13;Fabricio;Bebida;Entradas;$ 105,00;$ 63,20;5%
33;28/2/2018;13;Fabricio;Bebida;Entradas;$ 105,00;$ 58,50;5%
33;17/8/2018;13;Fabricio;Bebida;Pizzas;$ 250,00;$ 112,05;5%
33;7/1/2018;13;Fabricio;Bebida;Pastas;$ 220,00;$ 95,85;5%
33;26/3/2018;13;Fabricio;Bebida;Pastas;$ 220,00;$ 95,85;5%
34;21/2/2018;9;Fabricio;Comida;Gaseosa;$ 90,00;$ 20,00;11%
34;1/2/2018;9;Fabricio;Comida;Gaseosa;$ 90,00;$ 18,50;11%
34;6/7/2019;9;Fabricio;Comida;Gaseosa;$ 90,00;$ 16,00;11%
34;18/5/2018;9;Fabricio;Comida;Gaseosa;$ 90,00;$ 18,25;11%
34;17/2/2019;9;Fabricio;Comida;Cervezas;$ 110,00;$ 21,25;11%
34;22/3/2019;9;Fabricio;Comida;Cervezas;$ 110,00;$ 21,90;11%
34;7/4/2018;9;Fabricio;Comida;Cervezas;$ 110,00;$ 23,70;11%
34;27/5/2018;9;Fabricio;Comida;Cervezas;$ 110,00;$ 23,70;11%
34;26/1/2019;9;Fabricio;Comida;Cervezas;$ 110,00;$ 21,30;11%
34;15/11/2018;9;Fabricio;Bebida;Postres;$ 80,00;$ 39,00;11%
34;13/7/2019;9;Fabricio;Bebida;Ensaladas;$ 150,00;$ 56,58;11%
34;24/3/2018;9;Fabricio;Bebida;Entradas;$ 105,00;$ 63,18;11%
34;24/8/2018;9;Fabricio;Bebida;Pizzas;$ 250,00;$ 95,45;11%
34;27/8/2018;9;Fabricio;Bebida;Pastas;$ 220,00;$ 132,84;11%
34;24/8/2018;9;Fabricio;Bebida;Pastas;$ 220,00;$ 54,60;11%
34;4/3/2018;9;Fabricio;Bebida;Pastas;$ 220,00;$ 145,96;11%
35;6/4/2019;7;Rodrigo;Comida;Cervezas;$ 110,00;$ 21,25;6%
35;9/11/2018;7;Rodrigo;Comida;Cervezas;$ 110,00;$ 18,00;6%
35;20/10/2019;7;Rodrigo;Bebida;Chatarra;$ 70,00;$ 60,75;6%
35;17/2/2018;7;Rodrigo;Bebida;Postres;$ 80,00;$ 29,60;6%
35;22/8/2018;7;Rodrigo;Bebida;Pizzas;$ 250,00;$ 95,45;6%
35;7/7/2019;7;Rodrigo;Bebida;Pizzas;$ 250,00;$ 95,45;6%
35;9/2/2018;7;Rodrigo;Bebida;Pastas;$ 220,00;$ 121,80;6%
36;9/6/2018;6;Joaquin;Comida;Gaseosa;$ 90,00;$ 16,00;15%
36;9/10/2019;6;Joaquin;Comida;Gaseosa;$ 90,00;$ 17,75;15%
36;4/4/2019;6;Joaquin;Comida;Cervezas;$ 110,00;$ 21,25;15%
36;27/6/2018;6;Joaquin;Comida;Cervezas;$ 110,00;$ 24,90;15%
36;22/6/2019;6;Joaquin;Comida;Cervezas;$ 110,00;$ 24,90;15%
36;21/4/2019;6;Joaquin;Comida;Cervezas;$ 110,00;$ 23,70;15%
36;25/9/2019;6;Joaquin;Comida;Cervezas;$ 110,00;$ 23,70;15%
36;25/4/2019;6;Joaquin;Comida;Cervezas;$ 110,00;$ 21,30;15%
36;11/9/2018;6;Joaquin;Bebida;Pizzas;$ 250,00;$ 81,90;15%
36;30/4/2019;6;Joaquin;Bebida;Pizzas;$ 250,00;$ 105,00;15%
36;21/2/2019;6;Joaquin;Bebida;Pizzas;$ 250,00;$ 91,25;15%
36;8/9/2019;6;Joaquin;Bebida;Entradas;$ 105,00;$ 56,98;15%
36;5/10/2019;6;Joaquin;Bebida;Entradas;$ 105,00;$ 63,20;15%
36;8/10/2018;6;Joaquin;Bebida;Entradas;$ 105,00;$ 53,76;15%
36;15/12/2018;6;Joaquin;Bebida;Postres;$ 80,00;$ 31,50;15%
36;7/1/2019;6;Joaquin;Bebida;Chatarra;$ 70,00;$ 60,75;15%
37;7/7/2018;8;Miriam;Comida;Gaseosa;$ 90,00;$ 20,00;9%
37;15/6/2018;8;Miriam;Comida;Gaseosa;$ 90,00;$ 18,50;9%
37;25/3/2019;8;Miriam;Comida;Gaseosa;$ 90,00;$ 18,50;9%
37;9/3/2019;8;Miriam;Comida;Gaseosa;$ 90,00;$ 12,60;9%
37;20/7/2018;8;Miriam;Comida;Gaseosa;$ 90,00;$ 18,25;9%
37;29/11/2019;8;Miriam;Comida;Gaseosa;$ 90,00;$ 21,60;9%
37;27/2/2019;8;Miriam;Comida;Cervezas;$ 110,00;$ 24,90;9%
37;17/5/2019;8;Miriam;Comida;Cervezas;$ 110,00;$ 32,40;9%
37;13/7/2018;8;Miriam;Bebida;Postres;$ 80,00;$ 29,60;9%
37;4/12/2018;8;Miriam;Bebida;Postres;$ 80,00;$ 31,50;9%
37;3/11/2019;8;Miriam;Bebida;Entradas;$ 105,00;$ 58,50;9%
37;10/1/2018;8;Miriam;Bebida;Pizzas;$ 250,00;$ 95,45;9%
37;31/1/2018;8;Miriam;Bebida;Pastas;$ 220,00;$ 54,60;9%
38;17/10/2018;11;Javier;Comida;Gaseosa;$ 90,00;$ 18,50;15%
38;1/8/2018;11;Javier;Comida;Gaseosa;$ 90,00;$ 18,25;15%
38;13/7/2019;11;Javier;Comida;Gaseosa;$ 90,00;$ 20,00;15%
38;7/4/2018;11;Javier;Comida;Gaseosa;$ 90,00;$ 12,60;15%
38;10/12/2019;11;Javier;Comida;Gaseosa;$ 90,00;$ 21,60;15%
38;4/1/2018;11;Javier;Comida;Cervezas;$ 110,00;$ 21,25;15%
38;24/5/2019;11;Javier;Comida;Cervezas;$ 110,00;$ 24,90;15%
38;13/10/2019;11;Javier;Comida;Cervezas;$ 110,00;$ 18,00;15%
38;17/4/2018;11;Javier;Bebida;Pastas;$ 220,00;$ 54,60;15%
38;6/9/2018;11;Javier;Bebida;Pastas;$ 220,00;$ 55,61;15%
38;12/2/2018;11;Javier;Bebida;Pastas;$ 220,00;$ 121,80;15%
38;26/3/2018;11;Javier;Bebida;Pastas;$ 220,00;$ 53,13;15%
38;20/11/2019;11;Javier;Bebida;Pizzas;$ 250,00;$ 73,50;15%
38;28/8/2019;11;Javier;Bebida;Entradas;$ 105,00;$ 52,56;15%
38;2/9/2019;11;Javier;Bebida;Entradas;$ 105,00;$ 63,20;15%
38;20/9/2018;11;Javier;Bebida;Postres;$ 80,00;$ 31,50;15%
39;28/8/2018;10;Rodrigo;Comida;Gaseosa;$ 90,00;$ 20,00;14%
39;28/10/2018;10;Rodrigo;Comida;Gaseosa;$ 90,00;$ 16,00;14%
39;17/7/2018;10;Rodrigo;Comida;Gaseosa;$ 90,00;$ 21,60;14%
39;13/4/2019;10;Rodrigo;Comida;Cervezas;$ 110,00;$ 24,90;14%
39;24/8/2019;10;Rodrigo;Comida;Cervezas;$ 110,00;$ 23,70;14%
39;3/8/2019;10;Rodrigo;Bebida;Ensaladas;$ 150,00;$ 69,72;14%
39;28/10/2018;10;Rodrigo;Bebida;Entradas;$ 105,00;$ 56,98;14%
39;9/4/2018;10;Rodrigo;Bebida;Entradas;$ 105,00;$ 58,50;14%
39;4/11/2019;10;Rodrigo;Bebida;Entradas;$ 105,00;$ 56,25;14%
39;30/10/2018;10;Rodrigo;Bebida;Pizzas;$ 250,00;$ 95,45;14%
39;4/1/2019;10;Rodrigo;Bebida;Pizzas;$ 250,00;$ 91,25;14%
40;5/5/2018;5;Javier;Comida;Gaseosa;$ 90,00;$ 18,50;12%
40;21/12/2018;5;Javier;Comida;Gaseosa;$ 90,00;$ 14,60;12%
40;15/2/2018;5;Javier;Bebida;Chatarra;$ 70,00;$ 60,06;12%
40;18/8/2019;5;Javier;Bebida;Postres;$ 80,00;$ 31,50;12%
40;24/9/2018;5;Javier;Bebida;Pizzas;$ 250,00;$ 91,25;12%
40;31/3/2019;5;Javier;Bebida;Pastas;$ 220,00;$ 150,48;12%
41;28/10/2018;16;Joaquin;Comida;Gaseosa;$ 90,00;$ 16,00;15%
41;7/2/2019;16;Joaquin;Comida;Gaseosa;$ 90,00;$ 12,60;15%
41;14/9/2019;16;Joaquin;Comida;Gaseosa;$ 90,00;$ 17,75;15%
41;7/1/2018;16;Joaquin;Comida;Cervezas;$ 110,00;$ 23,70;15%
41;29/8/2019;16;Joaquin;Comida;Cervezas;$ 110,00;$ 18,00;15%
41;4/6/2019;16;Joaquin;Bebida;Pastas;$ 220,00;$ 95,85;15%
41;2/10/2019;16;Joaquin;Bebida;Pizzas;$ 250,00;$ 88,56;15%
41;9/8/2018;16;Joaquin;Bebida;Entradas;$ 105,00;$ 58,50;15%
41;13/2/2019;16;Joaquin;Bebida;Chatarra;$ 70,00;$ 66,36;15%
42;5/6/2018;12;Natalia;Comida;Gaseosa;$ 90,00;$ 18,00;13%
42;30/8/2019;12;Natalia;Comida;Gaseosa;$ 90,00;$ 18,50;13%
42;4/1/2019;12;Natalia;Comida;Gaseosa;$ 90,00;$ 14,60;13%
42;31/7/2019;12;Natalia;Comida;Cervezas;$ 110,00;$ 21,30;13%
42;8/4/2018;12;Natalia;Bebida;Entradas;$ 105,00;$ 58,50;13%
42;15/7/2018;12;Natalia;Bebida;Pizzas;$ 250,00;$ 81,90;13%
42;25/6/2018;12;Natalia;Bebida;Pizzas;$ 250,00;$ 81,90;13%
43;26/3/2019;6;Rodrigo;Comida;Gaseosa;$ 90,00;$ 18,00;15%
43;14/11/2018;6;Rodrigo;Comida;Cervezas;$ 110,00;$ 23,70;15%
43;5/9/2019;6;Rodrigo;Bebida;Pizzas;$ 250,00;$ 88,56;15%
43;13/8/2018;6;Rodrigo;Bebida;Pizzas;$ 250,00;$ 91,25;15%
43;25/2/2019;6;Rodrigo;Bebida;Entradas;$ 105,00;$ 42,40;15%
43;21/9/2018;6;Rodrigo;Bebida;Chatarra;$ 70,00;$ 60,75;15%
43;8/2/2018;6;Rodrigo;Bebida;Chatarra;$ 70,00;$ 66,36;15%
44;18/7/2019;3;Andres;Comida;Gaseosa;$ 90,00;$ 20,00;15%
44;22/4/2019;3;Andres;Comida;Gaseosa;$ 90,00;$ 21,60;15%
44;17/4/2019;3;Andres;Comida;Gaseosa;$ 90,00;$ 17,75;15%
44;28/7/2019;3;Andres;Comida;Gaseosa;$ 90,00;$ 14,60;15%
44;26/3/2019;3;Andres;Comida;Cervezas;$ 110,00;$ 18,00;15%
44;23/11/2019;3;Andres;Bebida;Pastas;$ 220,00;$ 55,61;15%
44;13/10/2019;3;Andres;Bebida;Pastas;$ 220,00;$ 54,75;15%
44;2/7/2018;3;Andres;Bebida;Pizzas;$ 250,00;$ 112,05;15%
44;3/8/2018;3;Andres;Bebida;Entradas;$ 105,00;$ 56,98;15%
44;19/6/2018;3;Andres;Bebida;Ensaladas;$ 150,00;$ 68,00;15%
45;20/4/2018;5;Miriam;Comida;Gaseosa;$ 90,00;$ 20,00;12%
45;29/11/2018;5;Miriam;Comida;Gaseosa;$ 90,00;$ 21,60;12%
45;11/7/2019;5;Miriam;Comida;Vinos;$ 100,00;$ 431,88;12%
45;30/10/2019;5;Miriam;Comida;Vinos;$ 100,00;$ 270,60;12%
45;9/3/2019;5;Miriam;Bebida;Pastas;$ 220,00;$ 132,84;12%
46;13/3/2018;5;Maria;Comida;Gaseosa;$ 90,00;$ 12,60;15%
46;25/4/2018;5;Maria;Comida;Gaseosa;$ 90,00;$ 21,60;15%
46;20/8/2019;5;Maria;Comida;Cervezas;$ 110,00;$ 21,90;15%
46;26/10/2019;5;Maria;Comida;Cervezas;$ 110,00;$ 23,70;15%
46;1/10/2018;5;Maria;Comida;Cervezas;$ 110,00;$ 23,70;15%
46;4/2/2018;5;Maria;Comida;Cervezas;$ 110,00;$ 18,00;15%
46;7/7/2019;5;Maria;Comida;Cervezas;$ 110,00;$ 32,40;15%
46;22/6/2019;5;Maria;Bebida;Pastas;$ 220,00;$ 53,13;15%
46;4/7/2018;5;Maria;Bebida;Pastas;$ 220,00;$ 145,96;15%
46;22/3/2019;5;Maria;Bebida;Entradas;$ 105,00;$ 63,18;15%
46;16/9/2018;5;Maria;Bebida;Ensaladas;$ 150,00;$ 54,60;15%
46;7/8/2018;5;Maria;Bebida;Ensaladas;$ 150,00;$ 63,00;15%
46;28/3/2018;5;Maria;Bebida;Ensaladas;$ 150,00;$ 63,00;15%
47;23/2/2018;2;Agustin;Comida;Gaseosa;$ 90,00;$ 18,00;16%
47;6/11/2019;2;Agustin;Comida;Gaseosa;$ 90,00;$ 18,50;16%
47;4/8/2018;2;Agustin;Comida;Gaseosa;$ 90,00;$ 17,75;16%
47;10/6/2018;2;Agustin;Comida;Gaseosa;$ 90,00;$ 12,60;16%
47;17/10/2018;2;Agustin;Comida;Cervezas;$ 110,00;$ 21,30;16%
47;17/10/2019;2;Agustin;Bebida;Entradas;$ 105,00;$ 42,40;16%
47;20/10/2018;2;Agustin;Bebida;Pastas;$ 220,00;$ 132,84;16%
47;5/11/2019;2;Agustin;Bebida;Pastas;$ 220,00;$ 150,48;16%
48;27/3/2019;10;Rodrigo;Comida;Gaseosa;$ 90,00;$ 20,00;6%
48;17/5/2019;10;Rodrigo;Comida;Gaseosa;$ 90,00;$ 12,60;6%
48;30/8/2018;10;Rodrigo;Comida;Gaseosa;$ 90,00;$ 21,60;6%
48;11/4/2019;10;Rodrigo;Comida;Gaseosa;$ 90,00;$ 21,60;6%
48;30/10/2018;10;Rodrigo;Comida;Cervezas;$ 110,00;$ 21,25;6%
48;5/9/2019;10;Rodrigo;Comida;Cervezas;$ 110,00;$ 21,90;6%
48;10/7/2019;10;Rodrigo;Comida;Cervezas;$ 110,00;$ 23,70;6%
48;9/4/2018;10;Rodrigo;Bebida;Ensaladas;$ 150,00;$ 69,72;6%
48;1/12/2019;10;Rodrigo;Bebida;Entradas;$ 105,00;$ 63,20;6%
48;10/9/2018;10;Rodrigo;Bebida;Entradas;$ 105,00;$ 58,50;6%
48;12/10/2018;10;Rodrigo;Bebida;Pizzas;$ 250,00;$ 73,50;6%
48;27/6/2019;10;Rodrigo;Bebida;Pizzas;$ 250,00;$ 105,30;6%
49;7/8/2019;10;Maria;Comida;Gaseosa;$ 90,00;$ 16,00;16%
49;7/9/2018;10;Maria;Comida;Cervezas;$ 110,00;$ 24,90;16%
49;16/2/2019;10;Maria;Comida;Cervezas;$ 110,00;$ 24,90;16%
49;1/4/2018;10;Maria;Comida;Cervezas;$ 110,00;$ 23,70;16%
49;14/8/2019;10;Maria;Bebida;Postres;$ 80,00;$ 31,50;16%
49;2/3/2019;10;Maria;Bebida;Entradas;$ 105,00;$ 53,76;16%
49;7/10/2018;10;Maria;Bebida;Entradas;$ 105,00;$ 56,98;16%
49;12/1/2019;10;Maria;Bebida;Pastas;$ 220,00;$ 132,84;16%
49;14/4/2019;10;Maria;Bebida;Pastas;$ 220,00;$ 54,60;16%
50;26/5/2019;4;Natalia;Comida;Gaseosa;$ 90,00;$ 18,50;15%
50;19/5/2018;4;Natalia;Comida;Gaseosa;$ 90,00;$ 18,25;15%
50;15/4/2019;4;Natalia;Comida;Gaseosa;$ 90,00;$ 16,00;15%
50;27/8/2019;4;Natalia;Comida;Gaseosa;$ 90,00;$ 18,00;15%
50;9/1/2018;4;Natalia;Comida;Gaseosa;$ 90,00;$ 18,00;15%
50;8/1/2018;4;Natalia;Comida;Gaseosa;$ 90,00;$ 21,60;15%
50;10/8/2018;4;Natalia;Bebida;Pizzas;$ 250,00;$ 95,45;15%
50;14/2/2018;4;Natalia;Bebida;Pizzas;$ 250,00;$ 112,05;15%
50;11/11/2019;4;Natalia;Bebida;Ensaladas;$ 150,00;$ 68,88;15%
50;19/11/2018;4;Natalia;Bebida;Ensaladas;$ 150,00;$ 68,00;15%
51;5/9/2019;13;Maria;Comida;Gaseosa;$ 90,00;$ 20,00;5%
51;17/10/2018;13;Maria;Comida;Cervezas;$ 110,00;$ 21,25;5%
51;27/4/2018;13;Maria;Comida;Cervezas;$ 110,00;$ 24,90;5%
51;18/11/2018;13;Maria;Bebida;Chatarra;$ 70,00;$ 60,06;5%
51;6/6/2019;13;Maria;Bebida;Postres;$ 80,00;$ 32,40;5%
51;18/11/2019;13;Maria;Bebida;Postres;$ 80,00;$ 29,60;5%
51;19/9/2019;13;Maria;Bebida;Entradas;$ 105,00;$ 56,25;5%
51;14/2/2018;13;Maria;Bebida;Pizzas;$ 250,00;$ 91,25;5%
52;17/1/2019;3;Rodrigo;Comida;Gaseosa;$ 90,00;$ 18,25;14%
52;7/3/2018;3;Rodrigo;Comida;Cervezas;$ 110,00;$ 21,90;14%
52;31/7/2018;3;Rodrigo;Comida;Cervezas;$ 110,00;$ 23,70;14%
52;4/4/2018;3;Rodrigo;Bebida;Postres;$ 80,00;$ 29,60;14%
52;14/5/2018;3;Rodrigo;Bebida;Ensaladas;$ 150,00;$ 68,00;14%
52;27/3/2019;3;Rodrigo;Bebida;Pizzas;$ 250,00;$ 105,00;14%
52;13/9/2019;3;Rodrigo;Bebida;Pizzas;$ 250,00;$ 95,45;14%
53;24/3/2018;10;Andres;Comida;Gaseosa;$ 90,00;$ 18,50;11%
53;13/9/2019;10;Andres;Comida;Gaseosa;$ 90,00;$ 16,00;11%
53;22/11/2019;10;Andres;Comida;Gaseosa;$ 90,00;$ 14,60;11%
53;27/6/2019;10;Andres;Bebida;Pastas;$ 220,00;$ 53,13;11%
53;25/8/2019;10;Andres;Bebida;Pastas;$ 220,00;$ 54,75;11%
54;16/9/2018;16;Fabricio;Comida;Gaseosa;$ 90,00;$ 18,00;5%
54;27/6/2019;16;Fabricio;Comida;Gaseosa;$ 90,00;$ 17,75;5%
54;2/7/2018;16;Fabricio;Bebida;Entradas;$ 105,00;$ 42,40;5%
55;19/1/2019;14;Javier;Comida;Gaseosa;$ 90,00;$ 18,00;9%
55;23/2/2018;14;Javier;Comida;Cervezas;$ 110,00;$ 21,25;9%
55;29/4/2018;14;Javier;Comida;Vinos;$ 100,00;$ 431,88;9%
55;27/2/2019;14;Javier;Comida;Vinos;$ 100,00;$ 478,78;9%
55;14/6/2019;14;Javier;Comida;Vinos;$ 100,00;$ 270,60;9%
55;1/12/2019;14;Javier;Bebida;Ensaladas;$ 150,00;$ 69,72;9%
55;1/7/2018;14;Javier;Bebida;Entradas;$ 105,00;$ 58,50;9%
55;12/11/2018;14;Javier;Bebida;Pastas;$ 220,00;$ 150,48;9%
55;17/8/2019;14;Javier;Bebida;Pastas;$ 220,00;$ 145,96;9%
56;8/5/2018;7;Javier;Comida;Gaseosa;$ 90,00;$ 12,60;5%
56;23/1/2018;7;Javier;Comida;Gaseosa;$ 90,00;$ 12,60;5%
56;11/4/2019;7;Javier;Comida;Cervezas;$ 110,00;$ 21,25;5%
56;25/4/2018;7;Javier;Comida;Cervezas;$ 110,00;$ 24,90;5%
56;21/1/2018;7;Javier;Comida;Cervezas;$ 110,00;$ 23,70;5%
56;21/9/2019;7;Javier;Comida;Cervezas;$ 110,00;$ 32,40;5%
56;11/9/2019;7;Javier;Bebida;Ensaladas;$ 150,00;$ 56,58;5%
56;14/4/2019;7;Javier;Bebida;Ensaladas;$ 150,00;$ 75,65;5%
56;22/10/2018;7;Javier;Bebida;Entradas;$ 105,00;$ 63,20;5%
56;26/2/2019;7;Javier;Bebida;Pizzas;$ 250,00;$ 112,05;5%
56;11/2/2019;7;Javier;Bebida;Pastas;$ 220,00;$ 54,75;5%
56;19/4/2019;7;Javier;Bebida;Pastas;$ 220,00;$ 54,75;5%
57;23/11/2019;7;Fabricio;Comida;Gaseosa;$ 90,00;$ 18,50;15%
57;19/2/2018;7;Fabricio;Comida;Gaseosa;$ 90,00;$ 18,50;15%
57;27/1/2018;7;Fabricio;Comida;Gaseosa;$ 90,00;$ 17,75;15%
57;4/7/2018;7;Fabricio;Comida;Gaseosa;$ 90,00;$ 17,75;15%
57;4/11/2019;7;Fabricio;Bebida;Pizzas;$ 250,00;$ 95,45;15%
57;1/10/2019;7;Fabricio;Bebida;Pizzas;$ 250,00;$ 105,30;15%
57;8/4/2018;7;Fabricio;Bebida;Postres;$ 80,00;$ 39,00;15%
57;24/11/2018;7;Fabricio;Bebida;Chatarra;$ 70,00;$ 60,06;15%
58;27/7/2019;8;Maria;Comida;Gaseosa;$ 90,00;$ 18,00;6%
58;14/4/2019;8;Maria;Comida;Gaseosa;$ 90,00;$ 17,75;6%
58;7/9/2018;8;Maria;Comida;Gaseosa;$ 90,00;$ 12,60;6%
58;18/7/2018;8;Maria;Comida;Cervezas;$ 110,00;$ 24,90;6%
58;2/4/2018;8;Maria;Bebida;Entradas;$ 105,00;$ 63,20;6%
58;1/11/2018;8;Maria;Bebida;Pizzas;$ 250,00;$ 112,05;6%
58;16/8/2018;8;Maria;Bebida;Pastas;$ 220,00;$ 95,85;6%
58;28/11/2019;8;Maria;Bebida;Pastas;$ 220,00;$ 90,00;6%
59;5/12/2018;4;Natalia;Comida;Gaseosa;$ 90,00;$ 17,75;11%
59;19/3/2019;4;Natalia;Comida;Gaseosa;$ 90,00;$ 12,60;11%
59;1/10/2018;4;Natalia;Comida;Cervezas;$ 110,00;$ 24,90;11%
59;3/2/2019;4;Natalia;Comida;Cervezas;$ 110,00;$ 21,90;11%
59;13/9/2018;4;Natalia;Bebida;Postres;$ 80,00;$ 33,60;11%
59;9/12/2019;4;Natalia;Bebida;Ensaladas;$ 150,00;$ 63,00;11%
59;17/9/2018;4;Natalia;Bebida;Entradas;$ 105,00;$ 58,50;11%
59;29/11/2019;4;Natalia;Bebida;Pastas;$ 220,00;$ 95,85;11%
60;5/12/2018;17;Javier;Comida;Gaseosa;$ 90,00;$ 20,00;12%
60;28/2/2018;17;Javier;Comida;Gaseosa;$ 90,00;$ 18,50;12%
60;13/1/2018;17;Javier;Comida;Gaseosa;$ 90,00;$ 17,75;12%
60;26/9/2018;17;Javier;Comida;Gaseosa;$ 90,00;$ 18,25;12%
60;27/2/2018;17;Javier;Comida;Gaseosa;$ 90,00;$ 21,60;12%
60;26/4/2018;17;Javier;Comida;Cervezas;$ 110,00;$ 21,25;12%
